"month","year","logan2013","bear2015","weber2014","Dee","Der","Ed1","Ed2","Exe","Ich","Med","Ous","Tee","Tef","Thm","Tyn","Whf","Wns","Wye"
9,1894,5.806423231,1.23353467,2.360687816,7.28,7.55,3.9,11.13,6.06,5.1,4.03,4.63,4.51,8.1,4.06,14.18,2.98,2.29,33.08
10,1894,3.73462109,1.085428917,1.604250905,24.07,15.34,14.81,31.98,18.34,5.69,16.75,6.74,32.33,22.73,11.92,48.64,14.63,3.15,90.98
11,1894,3.327485981,1.144242832,1.529673489,43.6,16.51,24.16,67.58,37.45,7.44,30.57,14.26,20.35,54.67,49.59,39.24,13.78,5.83,162.53
12,1894,3.002325084,1.049392377,1.36686527,40.56,18.73,24.39,64.73,26.62,8.57,14.95,15.11,25.6,43.01,48.38,48.31,23.01,7.66,123.02
1,1895,3.161317323,1.177888075,1.42575709,39.73,31.29,10.57,36.22,27.55,9.06,14.85,20.85,22.89,51.22,44.92,33.55,8.18,9.76,143.91
2,1895,3.108342381,1.159571654,1.512996104,10.35,12.8,9.06,22.32,8.48,8.87,6.9,17.28,16.19,12.34,21.23,36.68,5.72,5.17,54.45
3,1895,3.881036999,1.044472188,1.91452168,22.41,17.17,25.06,49.83,12.1,7.68,9.44,16.4,35.93,22.97,16.63,106.36,21.53,5.52,64.8
4,1895,9.012732693,3.785096136,4.987636992,27.37,15.27,7.41,20.94,10.31,7.13,7.99,12.33,10.54,23.95,15.55,26.43,9.35,3.95,53.58
5,1895,18.27855036,13.39001906,18.7143711,7.66,8.7,3.49,9.02,3.98,6.12,2.95,7.56,4.38,7.89,8.11,9.1,3.14,2.72,23.1
6,1895,22.15980987,22.84387961,32.52499074,5.54,6.38,2.38,6.92,1.91,5.08,1.57,4.54,3.96,3.17,4.11,5.04,2.25,2.11,11.77
7,1895,11.24902523,7.624218501,8.861143964,13.32,11.3,16.5,32.77,3.69,5,1.29,5.1,35.11,9.53,3,24.8,12.68,2.1,15.34
8,1895,6.849484323,2.391295178,3.760751173,18.67,9.54,14.01,37.61,7.41,4.82,1.53,6.2,12.89,17.69,2.98,38.34,9.83,2.71,21.36
9,1895,5.401106883,1.479942743,2.628757292,6.48,7.16,5.37,15.82,4.05,4.34,1.11,3.56,4.78,6.71,2.49,10.86,5.49,2.18,14.2
10,1895,4.495616015,1.20338397,1.758752804,24.06,11.24,15.45,35.61,13.76,4.59,1.53,6.71,25.85,18.21,3.45,44.73,16.07,2.59,38.54
11,1895,3.821207906,1.167612677,1.715039104,55.95,21.47,30.03,75.71,32.1,5.43,14.19,16.29,40.12,51.91,17.95,57.68,21.46,4.03,127.82
12,1895,3.41221094,1.081984796,1.5508063,37.7,26.91,19.55,48.37,32.85,6.74,28.31,18.17,34.07,39.94,27.32,52.04,24.05,5.14,106.96
1,1896,3.573405362,1.357606085,1.736115528,23.14,16.8,16.42,38.95,10.56,6.88,9.11,15.24,20.62,26.98,12.55,45.45,14.97,4.57,48.48
2,1896,3.230452791,1.152160112,1.5257837,12.12,13.82,14.74,31.8,7.03,6.48,5.53,15.27,14.41,15.75,7.59,34.01,8.97,3.36,37.03
3,1896,3.530711006,1.030694267,1.768052422,35.17,28.16,30.87,73.24,22.15,6.56,15.67,21.78,30.74,38.16,10.54,67.36,24.84,5.86,86.29
4,1896,6.342018235,1.986355568,2.169351535,20.84,13.92,9.38,24.11,6.75,6.25,5.56,13.18,11.06,13.96,8.1,31.82,8.73,3.63,34.48
5,1896,13.96670817,14.61737202,16.77268997,6.42,8.46,3.67,9.55,2.46,5.23,2.62,6.8,3.52,5.6,3.6,9.97,2.95,2.31,16.37
6,1896,18.49671683,21.84156273,24.61349658,4.97,8.65,5.51,15.46,1.73,4.83,4.62,5.48,12.19,2.66,2.11,12.46,4.69,1.89,12.28
7,1896,8.491484357,7.512008197,6.629485264,5.38,7.12,8.64,19.23,1.82,4.09,2.49,3.54,9.38,5.26,1.63,24.42,6.02,1.94,11.34
8,1896,5.628854069,2.262946332,3.66023159,5.7,5.71,4.9,14.22,1.58,4,1.52,2.09,6.02,11.34,1.35,11.73,4.06,1.93,9.58
9,1896,4.658053349,1.712501082,2.847677063,26.13,17.71,18.31,41.36,9.64,4.7,14.59,8.18,20.96,37.6,4.76,42.09,17.39,3.74,63.96
10,1896,4.704068598,1.879517073,2.465042801,45.31,24.16,24.25,68.63,16.9,5.39,23.79,15.52,25.27,48.1,12.46,83.74,17.35,6.32,98.25
11,1896,4.191682737,1.6596017,2.000546331,21.67,14.4,9.07,25.77,8.99,5.41,9.48,13.34,9.18,18.68,8.78,33.43,7.51,4.23,43.83
12,1896,3.700374749,1.380416967,1.733267506,37.7,35.99,25.06,65.28,28.61,6.2,23.2,23.32,32.47,51,13.82,106.23,23.22,7.62,131.85
1,1897,2.995388078,1.272455722,1.578899738,27.27,27.08,7.7,23.49,14.57,7.84,19.96,32.6,14.25,23.54,19.74,34.4,7.95,6.78,97.1
2,1897,2.757871404,1.144912017,1.57927607,27.85,29.27,18.94,39.83,33.11,8.07,20.82,37.32,22.84,30,30.96,48.65,19.71,7.16,90.64
3,1897,3.315762376,1.047564563,1.941865121,48.66,36.7,37.75,85.98,30.66,9.56,32.31,46.1,48.32,54.8,38.64,102.95,29.46,6.72,130.34
4,1897,5.593059779,4.24544983,3.00123909,30.57,22.22,11.94,27.35,22.53,10.09,11.31,27.13,15.61,37.69,20.56,33.29,10.28,4.68,108.19
5,1897,15.58802133,16.64879662,26.32723664,7.91,12.46,5.1,15.91,7.99,7.72,4.7,12.75,6.52,12.98,10.12,12.95,5.71,3.24,34.19
6,1897,13.48021771,17.76938335,25.35088337,7.46,12.91,5.22,16.21,5.31,6.79,2.86,10.07,9.54,6.46,6.31,28.76,7.26,2.33,33.17
7,1897,8.755680215,7.317830182,7.045437512,5.99,8.54,3.49,10.66,3.8,5.68,1.92,7.05,4.71,6.29,4.26,12.34,4.26,2.01,25.3
8,1897,5.732243372,2.593627091,3.586206163,13.92,7.6,12.33,34.29,10.37,5.33,1.42,6.97,18.18,17.61,6.18,27.91,15.35,2.08,48.63
9,1897,4.375207978,1.843927319,2.848092445,21.63,11.75,15.29,36.11,18.7,5.27,1.93,9.38,17.48,34.43,5.58,49.11,14.51,3.28,54.53
10,1897,3.511195737,1.677035701,2.489491051,16.32,9.45,10.59,27.7,8.54,5.13,1.66,9.41,13.68,21.08,4.89,29.57,8.36,2.65,37.87
11,1897,3.138997018,1.444970614,1.941078588,25.85,18.29,22.63,58.19,10.22,4.91,1.98,9.2,18.95,33,6.26,42.27,15.67,2.98,56.21
12,1897,2.838415864,1.246710099,1.632327722,59.18,28.44,56.63,101.41,33.81,5.7,10.4,14.19,29.62,80.27,17.88,82.6,28.31,3.64,163.55
1,1898,2.818376548,1.14586333,1.822849864,31.65,18.34,18.67,44.59,11.76,6.31,5.53,14.96,23.06,30.21,14.23,40.02,24.08,3.45,56.53
2,1898,2.803349671,1.119952506,1.83047407,32.89,20.81,21.32,53.63,16.54,5.81,6.97,13.39,28.21,33.22,8.74,48.81,25.32,3.56,60.54
3,1898,3.150879691,1.158175548,2.045333345,20.08,14.73,8.94,26.53,9.95,5.86,9,13.88,12.6,19.06,6.79,34.37,10.81,3.75,38.73
4,1898,6.447196609,2.776238869,5.210159651,19.02,14.61,16.84,40.28,7.74,5.36,4.84,11.18,21.63,18.74,5.37,48.15,15.42,2.77,43.07
5,1898,15.62271269,20.34324062,21.99274036,29.48,14.81,7.04,22.22,12.29,5.15,8.79,9.85,12.12,28.64,7.01,29.14,7.4,3.13,64.5
6,1898,19.07648095,28.58250272,32.54694467,9.11,9.44,6.37,18.57,6.3,4.89,3.16,7.25,6.37,15.24,4.82,12.85,6.99,2.41,28.91
7,1898,10.07829526,12.20232274,10.86685253,4.57,6.8,3.56,11.24,2.57,4.18,1.73,5.01,3.39,6.46,2.59,7.95,3.06,1.7,14.64
8,1898,6.134623267,3.331893193,4.154793946,16.39,8.47,12.08,25.06,2.61,3.81,1.22,4.68,17,9.36,1.63,21.34,11.94,1.65,18.71
9,1898,4.876433565,1.917517592,2.724796558,9.75,6.67,3.57,12.49,2.98,3.7,1.05,3.31,3.82,7.82,1.48,10.42,4.81,1.57,15.1
10,1898,4.392893391,1.328552432,2.373217802,32.01,11.56,11.43,26.93,16.07,4.2,1.64,5.37,31.8,22.83,2.84,81.87,18.3,1.87,62.61
11,1898,3.718716211,1.230104172,2.164255855,29.3,20.66,17.75,51.69,22.49,5.03,4.45,8.45,21.07,40.1,7.59,54.97,11.88,2.46,77.32
12,1898,3.331712715,1.105400537,1.875061064,45.73,28.06,38.04,80.73,29.23,6.31,7.06,12.11,34.66,59.54,13.56,63.21,26.95,3.07,113.28
1,1899,3.586782269,1.308626029,1.910297557,77.81,37.16,64,118.66,47.51,7.26,21.4,17.33,63.79,78.04,31.19,95.9,37.77,4.27,218.03
2,1899,3.288824952,1.20402002,1.787524861,38.03,21.94,23.79,59.24,29.7,8.4,20.63,20.59,28.23,48.86,39.51,43.35,14,3.76,194.84
3,1899,3.988400928,1.18510417,2.330913287,25.96,15.32,16.3,37.6,9.91,8.26,7.77,14.14,16.41,22.84,16.99,39.9,9.97,3.53,69.66
4,1899,7.899341644,1.882989816,3.25891099,28.04,20.79,17.15,37.58,14.65,7.15,12.23,12.57,24.8,31.49,10.06,60.41,15.13,3.66,85.82
5,1899,16.40310106,13.61475701,13.33907718,23.93,15.72,12.17,27.75,10.71,6.43,5.05,10.28,24.15,24.05,7.53,38.38,11.4,2.7,60.73
6,1899,21.60944552,27.20887277,32.04371426,7.06,10.26,4.23,11.08,4.49,5.5,2.68,6.07,4.96,7.85,4.94,10.81,4.41,1.79,28.88
7,1899,11.23367526,9.111348061,7.295783624,5.63,8.33,12.68,24.17,1.96,4.77,1.72,4.63,16.93,4.32,3.14,19.77,3.83,1.61,15.71
8,1899,6.944968992,2.391565546,3.691740063,5.47,6.05,3.97,12.82,1.56,4.43,1.28,3.89,4.57,4.44,2.21,8.18,3.15,1.63,10.72
9,1899,5.481536107,1.815464476,2.681342721,14.78,10.86,13.97,32.39,3.19,4.24,1.25,4.86,24.78,7.4,2.2,21.26,15.52,2.42,16.12
10,1899,3.075363082,0.772399813,1.599318866,30.13,16.02,12.5,32.09,8.55,4.27,2.19,8.1,19.64,25.53,3.52,34.12,12.42,2.63,47.4
11,1899,2.715348038,0.92361373,1.652233092,31.89,13.01,23.84,64.33,16.99,5.23,12.72,13.26,25.15,38.76,7.69,41.31,14.24,3.19,71.64
12,1899,2.495347767,0.87109548,1.507527649,28,19.7,17.02,38.81,27.46,6.06,11.41,13.45,23.27,40.05,12.05,46.51,15.6,4.16,88.39
1,1900,2.739539423,1.017329158,1.303935036,38.17,37.36,24.72,60.95,36.92,6.7,21.45,25.84,37.65,57.21,20.73,135.63,27.69,7.04,128.66
2,1900,2.661689448,0.935641216,1.296219001,53.07,40.29,23.88,70.24,39.54,8.79,49.09,58.67,44.47,58.91,62.89,100.33,24.98,9.31,195.37
3,1900,2.853939169,1.008209967,1.362768452,20.58,16.8,5.23,18.1,10.53,9.46,12.43,28.26,8.79,22.12,29,31.2,6.71,4.62,65.69
4,1900,6.223710053,3.809772953,5.271521659,16.76,13.1,9.4,22.44,7.33,7.74,5.89,14.49,20.76,14.17,10.33,36.72,9.48,3.57,39.2
5,1900,12.39493282,9.959081714,8.855014932,14.81,10.12,5.73,16.88,5.94,6.72,3.42,10.95,7.13,21.83,7,24.08,5.39,2.86,44.84
6,1900,14.93893209,13.55098841,12.59659088,6.46,11.13,11.17,24.77,6.19,6.1,2.77,8.19,18.06,15.49,4.93,44.43,7.28,2.68,30.62
7,1900,7.05566442,3.932961641,3.42902064,5.27,13.6,4.88,15.56,3.54,4.96,2.32,5.87,5.62,7.69,3.26,12.78,5.61,2.35,21.59
8,1900,4.842310946,1.652302017,2.013182941,29.15,19.8,15.04,38.82,3.64,4.96,1.46,6.63,26.96,15.53,2.54,48.48,16.62,4.14,41.15
9,1900,4.017679222,0.952781356,1.311024126,8.98,10.23,6.34,19.76,3.13,4.56,1.44,3.83,5.29,9.53,2.3,20.31,5.08,2.81,21.83
10,1900,3.670024572,1.284488268,1.262233741,28.9,15.54,25.04,59.27,11.32,4.52,1.96,6.67,41.93,21.39,3.01,72.85,21.38,3.23,63.73
11,1900,3.353979995,1.242945,1.340378463,41.84,20.67,19.11,50.24,25.4,5.08,6.89,10.48,32.06,44.76,5.49,94.98,22.34,4.74,96.29
12,1900,3.019165603,1.094970137,1.135892724,55.87,35.06,40.58,89.18,38.16,6.17,19.28,16.88,32.68,65.91,19.6,88.61,27.52,6.76,190.99
1,1901,2.558982136,0.992839866,1.138147689,40.44,29.47,15.47,40.91,29.58,6.82,8.12,14.41,23.93,42.93,20.33,38.66,13.65,5.07,112.03
2,1901,2.508567143,0.908511046,1.122832676,25.92,19.44,10.76,26.24,11.36,6.7,8.96,14.39,12.19,22.95,10.98,51.54,9.72,4.42,61.05
3,1901,2.699007271,1.020858552,1.17150576,35.83,25.03,14.52,26.64,16.17,6.91,13.08,16.75,19.5,33.51,12.26,50.34,14.2,5.39,98.14
4,1901,3.807334692,2.364138936,2.343224503,32.27,17.49,13.93,26.85,19.15,6.82,9.77,15,13.21,36.9,11.43,32.49,11.53,4.14,100.06
5,1901,10.73260047,10.04587725,12.98219493,8.21,10.35,4.77,13.16,6.26,5.89,3.59,9.3,5.38,11.1,7.68,26.88,4.72,2.73,30.57
6,1901,10.45136193,18.4590755,15.32975308,5.76,7.49,3.16,10.75,5.02,5.18,2.17,6.06,3.82,8.52,4.33,10.71,3.02,1.98,21.82
7,1901,6.529984126,7.383584144,4.054176085,11,9.12,2.03,7.64,3.82,4.95,1.64,5.56,3.59,6.98,3.54,10.08,2.61,1.85,21.55
8,1901,4.452020996,2.363198912,2.617541592,15.37,7.45,2.99,12.91,2.97,4.72,1.42,4.63,5.82,12.62,3,20.74,5.15,1.78,21.37
9,1901,3.55400471,1.753149247,1.95515385,6.34,5.61,3.14,12,4.1,4.63,1.19,2.5,4.46,13.59,2.58,11.08,4.39,1.78,21.68
10,1901,2.96564858,1.248019986,1.372835956,17.75,8.16,7.93,21.32,7.21,4.78,1.66,5.52,13.01,24.2,2.63,30.44,7.04,2.11,31.12
11,1901,2.727539212,1.207284723,1.333915675,34.99,18.85,22.86,59.72,9.14,4.81,1.94,7.08,44.54,28.55,3.08,96.57,23.95,2.54,36.89
12,1901,2.492499544,1.119860343,1.14636995,72.07,44.92,25.69,71.27,35.02,5.5,11.47,12.26,27.35,53.65,9.87,61.44,24.81,4.79,118.26
1,1902,2.520527896,1.294816791,1.240085889,33.33,25.86,15.56,40.73,15.38,6.57,7.85,12.43,17.87,31.01,11.09,36.68,20.15,4.27,62.02
2,1902,2.449053914,1.158890417,1.207768633,23.77,17.92,9.3,26.73,11.89,6.33,8.31,12.09,13.17,17.87,7.95,40.38,9.08,3.55,44.51
3,1902,3.130978069,0.941590594,1.520143889,21.5,17.72,11.28,27.88,13.92,6.34,8.6,12.65,13.37,25.64,7.95,41.21,9.25,3.23,45.03
4,1902,8.38744157,5.762872763,3.764719424,19.58,15.81,8.81,22.1,7.61,6.17,4.31,9.83,10.64,18.61,6.43,33.23,6.29,2.52,43.19
5,1902,15.06682113,10.12103825,16.14998559,23.37,15.26,6.52,16.78,6,5.59,5.76,7.59,9.8,15.18,5.42,32.68,5.47,3.46,35.41
6,1902,16.0595256,14.17684233,15.00610254,8.1,9.81,3.49,10.43,6.03,5.37,4.09,6.78,3.39,13.33,4.49,15.41,3.1,2.46,30.35
7,1902,7.396851862,3.292864899,3.843443157,5.49,7.85,5.86,14.11,4.75,4.99,2.54,5.28,12.42,8.23,3.37,26.49,4.74,1.86,20.03
8,1902,5.026266931,1.341969001,2.490065353,14.15,10.47,5.29,13.45,5.09,4.89,2.63,5.22,8.97,9.47,2.6,19.33,4.6,1.79,29.68
9,1902,4.184341826,0.966565808,1.986613458,9.98,8.47,4.82,12.34,4.93,4.65,2.32,5.04,4.92,8.8,2.52,11.9,3.92,1.74,27.7
10,1902,3.434193864,0.734275123,1.340755606,25.44,16.65,12.52,22.73,9.05,4.83,4.52,6.13,18.31,22.84,3.19,32.75,11.23,1.93,52.05
11,1902,3.1261109,0.919357066,1.2980627,30.22,18.54,15.06,30.91,24.14,5.16,8.3,8.49,18,41.47,6.19,32.07,11.23,2.22,83.17
12,1902,2.83422194,0.862593529,1.139640083,41.77,20.43,33.11,70.99,27.08,5.95,9.98,9.72,28.91,46.33,8.14,82.55,20.88,2.79,94.54
1,1903,2.680109914,0.976727533,1.219187027,62.07,26.11,49.66,96.47,34.51,6.42,14.07,13.86,46.46,61.08,17.59,113.05,28.29,3.51,134.51
2,1903,2.692873326,0.93827929,1.265093693,51.01,23.25,50.24,103,16.66,6.81,10.26,13.15,49.34,44.72,15.37,81.29,27.87,2.91,130.7
3,1903,2.63460551,0.856762933,1.267646734,89.77,33.12,51.83,111.6,33.68,7.54,15.09,17.91,49.47,80.43,22.72,59.22,30.6,3.34,216.42
4,1903,4.364580456,3.369905461,2.858237057,24.7,18.96,5.66,23.15,12.58,7.48,9.97,13.18,14.73,21.4,20.05,23.82,8.88,3.28,77.11
5,1903,11.64437535,10.58194268,16.4660934,26.18,15.47,7.15,21.83,10.81,6.99,6.38,10.97,21.17,16.71,25.36,18.07,7.99,2.69,88.61
6,1903,12.31865092,16.42732515,22.89553338,9,9.75,3.26,10.95,7.3,6.58,12.76,11.62,4.71,8.58,47.31,10.77,4.55,2.33,51.35
7,1903,7.077811473,6.943099616,7.356208311,9.48,8.56,4.66,16.22,7.37,5.97,16.04,12.25,13.05,8.52,27.44,39.3,7.42,3.15,36.75
8,1903,4.615439413,2.388001586,3.093033569,32.67,16.77,12.62,37.57,10.3,5.93,8.41,12.46,19.18,28.76,16.08,32.49,18.18,3.13,76.8
9,1903,3.70592464,1.323782299,2.190590869,54.22,20.38,15.95,39.18,12.29,5.97,5.07,11.96,18.83,40.27,12.89,46.38,17.02,4.29,89.79
10,1903,3.419283874,1.043006079,1.920630131,158.7,51.96,66.39,123.59,52.4,8.01,32.27,50.54,109.19,139.52,64.07,294.84,47.57,8.77,289.73
11,1903,3.056822726,1.01939938,1.472602194,36.94,36.73,16.58,44.34,20.1,10.31,18.82,55.42,20.73,47.15,64.63,34.67,11.69,7.08,103.96
12,1903,2.779989778,0.954227522,1.27493117,38.5,23.01,22.49,57.03,33.41,9.43,13.59,31.64,23.82,46.7,28.72,53.64,14.77,5.21,115.07
1,1904,2.892635722,0.95983367,1.506009538,52.78,30.35,41.63,91.15,37.1,11.38,32.33,41.08,33.76,61.11,51.88,48.45,23.62,5.72,152.69
2,1904,2.953199602,0.926151848,1.423455425,55.97,39.62,18.79,48.44,41.62,13.27,34.23,73.18,21.65,53.51,114.95,47.59,17.38,8.75,203.19
3,1904,3.608306621,1.056728157,1.939203934,29.39,24.32,17.9,42.29,15.21,11.58,13.74,43.02,21.58,22.28,53.18,46.9,15.15,6.86,89.82
4,1904,8.124138496,4.791495085,6.686501274,22.42,17.52,18.02,40.35,8.54,9.56,5.78,22.56,19.76,19.87,18.03,41.61,19,3.92,49.53
5,1904,16.41022311,9.121196761,15.88884946,19.41,13.43,13.88,31.55,7.54,8.78,5.3,16.89,19.15,14.15,14.01,39.65,11.58,3.18,38.66
6,1904,19.73230427,24.84479616,20.89711476,6.85,8.43,5.13,15.09,3.71,6.95,3.08,9.55,5.22,7.07,8.94,13.25,5.28,2.38,21.33
7,1904,10.0793715,8.115612794,6.623907448,4.59,6.32,3.28,12.04,6.13,5.86,1.86,8.31,6.08,5.79,5.52,8.11,3.63,2.19,14.65
8,1904,5.825300624,2.059880762,3.056131523,18.37,9.55,10.06,19.57,6.6,5.54,1.38,8.44,11.04,8.85,3.99,19.26,7.15,2.26,20.46
9,1904,4.874696682,1.259371311,2.590054663,8.81,7.97,3.68,11.45,5.31,4.97,1.18,6.05,4.31,9.17,3.61,9.96,4.57,2.34,23.19
10,1904,3.463740554,0.531428685,1.550895238,10.59,7.35,3.7,12.29,6.45,4.97,1.8,6.81,6.79,14.57,3.07,8.35,4.76,2.35,22.56
11,1904,3.058979823,0.765078973,1.542851902,19.01,12.51,11.08,24.46,11.91,4.98,2.66,9.02,19.71,27.65,3.99,25.76,16.37,2.44,35.51
12,1904,2.790725632,0.765454511,1.266574663,32.11,13.29,17.57,39.05,18.94,5.47,10.14,11.5,18.65,42.44,7.23,45.07,15.27,3.12,66.88
1,1905,3.32429094,1.163606435,1.535596232,24.73,13.46,10.44,26.47,11.19,5.86,9.08,12.08,12.03,31.75,6.83,28.94,11.58,2.91,47.55
2,1905,3.315554228,1.076904828,1.444733031,20.92,13.87,16.61,30.78,9.32,5.56,6.34,12.95,15.14,25.62,5.26,30.6,13.89,3.2,42.31
3,1905,3.660330282,0.956274627,1.59836632,42.02,23.18,19.85,44.15,25.98,6.42,19.6,16.9,19.23,47.68,10.66,43.9,17.9,4.01,109.01
4,1905,6.450690013,2.372348249,3.96779742,29.62,18.5,17.09,40.15,12.69,6.94,12.46,13.16,19.78,44.65,12.44,54,15.98,3.32,111.54
5,1905,14.76838057,10.6520902,12.70156198,7.71,9.35,4.4,14.58,3.89,5.51,4.14,7.58,3.53,11.83,5.58,11.89,3.66,2.26,28.14
6,1905,22.26790428,16.55477529,24.66614976,6.04,7.36,2.4,8.88,2.7,5.6,7.66,7.41,1.73,5.11,5.88,5.68,2.63,2.13,24.53
7,1905,10.43999917,5.866944632,7.784287989,6.22,6.6,1.56,6.06,2.24,4.95,3,5.67,0.77,4.64,4.18,3.44,1.96,1.7,18.06
8,1905,6.097394228,2.37825003,3.254733939,24.03,9.37,4.72,14.36,6.97,4.69,1.85,5.21,12.19,20.12,4.45,11.81,6.81,1.76,47.64
9,1905,5.018813059,1.522236667,2.579077967,14.27,8.51,8.06,20.02,4.97,4.4,2.02,5.37,9.66,10.79,3.74,26.27,9.52,2.35,26.68
10,1905,4.420111083,0.76170195,1.592985059,20.06,10.71,9.92,23.18,6.63,4.62,2.28,6.48,13.25,16.25,3.05,35.65,10.27,3.58,34.93
11,1905,3.828587651,0.833925965,1.213751596,36.45,25.33,27.81,60.97,21.38,5.11,19.3,10.04,34.2,38.62,9.45,94.3,24.55,4.15,76.13
12,1905,3.437363561,0.822557005,1.041004407,23.78,13.18,10.57,27.08,10.96,5.7,7.16,10.56,10.15,17.36,9,36.22,10.87,3.49,44.24
1,1906,3.779352064,0.974143159,1.498083703,47.82,26.44,34.27,74.81,38.28,7.12,20.85,21.81,34.79,46.33,24.29,84.76,29.39,7.17,126.72
2,1906,3.898104327,0.981207545,1.426785762,45.6,30.88,18.02,39.26,27.23,9.15,23.41,28.58,20.21,47.33,27.38,36.57,16.65,8.68,107.19
3,1906,4.059008908,1.134736914,1.699548714,34.55,23.46,14,30.31,15.95,8.96,14.09,22.07,19.48,38.13,15.76,41.11,18.46,6.01,78.79
4,1906,7.259587928,3.142215489,5.637594288,10.46,13.27,5.71,17.42,6.98,7.46,6.5,12.8,7.96,15.11,8.91,18.83,6.34,3.58,33.29
5,1906,17.81423178,11.45626127,17.47050164,19.48,12.23,18.52,35.62,6.94,6.69,4.46,8.78,21.05,18.42,5.43,45.19,15.05,2.98,38.49
6,1906,24.16422252,33.39258108,33.84269025,8.02,8.92,3.65,12.54,4.84,5.65,3.33,8.76,2.97,11.1,5.24,15.82,4.82,2.63,28.75
7,1906,12.40402856,13.9756299,11.32444755,3.14,6.45,2.03,10.3,2.3,4.56,2.11,5.89,2.3,5.58,3.86,10.22,4.01,1.96,15.43
8,1906,6.747954366,3.566836979,4.017064891,12.14,5.7,9.86,26.79,2.28,4.33,1.32,3.43,10.19,10.05,2.17,37.3,8,1.83,14
9,1906,5.500407716,2.278351859,3.29009712,7.4,4.93,3.13,11.37,1.81,3.91,1.18,1.73,3.24,7.18,0.85,11.16,3.98,1.87,11.93
10,1906,4.7853299,1.340533443,2.641031972,35.34,17.56,18.86,50.23,10.87,4.52,6.51,8.67,25.1,24.73,4.53,58.45,21.69,3.09,58.16
11,1906,3.977427298,1.246244619,2.024905922,36.88,29.02,17.53,48.06,22.72,5.65,36.31,18.65,27.26,36.64,13.01,65.2,23.48,6.38,89.51
12,1906,3.559137867,1.143309452,1.741159962,43.94,28.04,10.65,25.69,16.41,6.43,20.43,21.14,17.05,46.33,15.51,29.19,13.47,5.76,89.11
1,1907,4.390033651,1.263500969,2.193623581,29.27,18.48,16.04,31.04,13.02,6.33,11.18,19.82,25.2,35.74,10.32,47.46,13.76,4.65,74.32
2,1907,4.263547624,1.275358724,2.105596035,26.46,18.14,18.53,31.97,12.45,6.33,11.06,20.84,23.67,23.56,9.42,40.77,14.44,4.53,62.47
3,1907,5.001990671,1.513894931,2.665485701,25.33,20.55,18.68,36.65,9.31,6.2,7.41,16.19,21.94,17.42,7.98,45.48,22.21,3.96,40.14
4,1907,10.97609994,2.022186506,9.1785358,21.74,15.03,9.55,24.52,17.11,6.19,12.98,15.11,12.35,23.24,8.35,41.74,10.73,4.67,52.06
5,1907,22.02202878,22.5227652,20.97012685,21.35,19.24,17.06,36.03,11.22,6.22,6.36,16.39,23.95,28.44,8.07,53.43,12.19,3.66,58.33
6,1907,31.98345978,43.80818736,50.47448954,24.51,25,18.4,47.08,8.29,5.38,3.01,10.24,19.22,29.34,5.78,48.1,22.63,2.6,50.81
7,1907,16.35887734,17.18110553,16.56578219,9.71,13.68,5.24,19.86,5.05,4.81,2.04,7.25,9.2,16.64,6.31,14.72,6.36,2.05,44.41
8,1907,8.826629652,4.321075597,5.270874565,16.37,12.81,6.11,24.34,5.61,4.69,1.61,6.3,9.22,15.55,4.76,23.11,7.5,1.85,41.51
9,1907,6.974851416,2.587150392,3.743595508,7.19,8.6,3.13,9.88,3.36,4.1,1.5,4.95,2.99,7.48,3.08,9.24,3.21,1.78,20.03
10,1907,5.495988421,1.353990567,3.031967301,43.02,20.61,11.75,41,12.8,5.02,5.67,9.6,31.64,25.91,13.93,58.27,15.76,2.4,134.32
11,1907,4.437410663,1.244003232,2.370890617,34.23,25.82,14.48,37.86,15.42,6.38,9.2,16.54,19,37.32,20.84,31.69,12.33,3.49,89.07
12,1907,3.941955609,1.12331023,2.179793515,43.73,25.08,33.16,76.3,32.53,7.42,16.65,25.27,38.12,49.57,38.17,70.35,26.23,4.92,124.01
1,1908,4.753954454,1.239618696,2.335982501,36.88,23.81,20.91,57.69,14.56,8.48,13.14,22.44,24.44,34.93,33.88,55.51,22.27,4.1,67.45
2,1908,4.348860356,1.179928833,2.113224146,34.11,25.04,19.42,44.34,14.99,8.07,8.45,20.64,28,37.84,16.42,39.62,18.82,4.62,63.58
3,1908,4.934541627,1.515768571,2.66860642,45.79,28.02,26.85,71.47,21,7.8,15.45,27,37.06,47.37,23.72,103.54,23.23,4.74,104.49
4,1908,10.57097931,1.440531201,9.586199281,33.72,20.76,9.69,28.17,12.96,7.75,11.09,30.98,20.59,24.1,30.2,36.88,11.26,4.51,92.97
5,1908,20.6173843,23.17915468,18.74957999,26.09,16.59,9.17,22.69,7.03,6.89,4.89,17.18,15.97,19.08,15.89,30.05,8.4,3.02,43.31
6,1908,25.58751129,32.82919653,37.23670864,11.94,10.24,4.46,14.61,2.9,5.59,2.78,8.98,4.52,8.5,6.73,9.18,5.45,2.01,22.67
7,1908,13.80945363,10.87845415,11.45946677,19.08,9.81,5.64,16.54,2.08,5.26,2.4,8.08,7.79,13.04,4.2,13.5,10.04,2.16,27.4
8,1908,7.970220911,3.268336831,4.290879874,25.12,11.24,13.71,30.06,5.92,5.05,8.59,7.99,11.47,27.86,4.21,18.75,9.71,2.05,55.14
